0611	1.05	Planning-L4 Swimming Pool Area				3307.69	0
0611	1.06	Planning-L4 Health Club, OX GYM				7717.95	0
0611	1.07	Planning-L4 Changing Room				5512.82	0
0611	1.08	Planning-L4 Guest W.C. Area				2205.13	0
0611	1.09	Planning-L4 Public Corridor				3307.69	0
0611	1.10	Planning-Studio				5512.82	0
0611	1.11	Planning-One Bay Room				11025.64	0
0611	1.12	Planning-Two Bay Room				4410.26	0
0611	1.13	Planning-Three Bay Room				5512.82	0
0611	1.14	Planning-Four Bay Room				6615.38	0
0611	1.15	Planning-Complex				11025.64	0
0611	1.16	Planning-Corridor				5512.82	0
0611	1.17	Planning- Lift Lobby and Lift Cab Interior				2205.13	0
0611	2.01	Design Concept-L1 Entrance, Recpt Lobby,Lift Lobby				5512.82	0
0611	2.02	Design Concept-L4 Main Lobby				8820.51	0
0611	2.03	Design Concept-L4 Main Rest. and Residence Lounge				16538.46	0
0611	2.04	Design Concept-L4 Business Centre				5512.82	0
0611	2.05	Design Concept-L4 Swimming Pool Area				3307.69	0
0611	2.06	Design Concept-L4 Health Club, OX GYM				7717.95	0
0611	2.07	Design Concept-L4 Changing Room				5512.82	0
0611	2.08	Design Concept-L4 Guest W.C. Area				2205.13	0
0611	2.09	Design Concept-L4 Public Corridor				3307.69	0
0611	2.10	Design Concept-Studio				5512.82	0
0611	2.11	Design Concept-One Bay Room				11025.64	0
0611	2.12	Design Concept-Two Bay Room				4410.26	0
0611	2.13	Design Concept-Three Bay Room				5512.82	0
0611	2.14	Design Concept-Four Bay Room				6615.38	0
0611	2.15	Design Concept-Complex				11025.64	0
0611	2.16	Design Concept-Corridor				5512.82	0
0611	2.17	Design Concept-Lobby and Lift Cab Interior				2205.13	0
0611	3.01	Arch. Inf.-L1 Entrance Recpt. Lobby,Lift Lobby				6891.03	0
0611	3.02	Arch. Inf.-L4 Main Lobby				11025.64	0
0611	3.03	Arch. Inf.-L4 Main Restaurant and Residence Lounge				20673.08	0
0611	3.04	Arch. Inf.-L4 Business Centre				6891.03	0
0611	3.05	Arch. Inf.-L4 Swimming Pool Area				4134.62	0
0611	3.06	Arch. Inf.-L4 Health Club, OX GYM				9647.44	0
0611	3.07	Arch. Inf.-L4 Changing Room				6891.03	0
0611	3.08	Arch. Inf.-L4 Guest W.C. Area				2756.41	0
0611	3.09	Arch. Inf.-L4 Public Corridor				4134.62	0
0611	3.10	Arch. Inf.-Studio				6891.03	0
0611	3.11	Arch. Inf.-One Bay Room				13782.05	0
0611	3.12	Arch. Inf.-Two Bay Room				5512.82	0
0611	3.13	Arch. Inf.-Three Bay Room				6891.03	0
0611	3.14	Arch. Inf.-Four Bay Room				8269.23	0
0611	3.15	Arch. Inf.-Complex				13782.05	0
0611	3.16	Arch. Inf.-Corridor				6891.03	0
0611	3.17	Arch. Inf.-Lift Lobby and Lift Cab Interior				2756.41	0
0611	4.01	FF & E-L1 Entrance, Reception Lobby, Lift Lobby				2756.41	0
0611	4.02	FF & E-L4 Main Lobby				4410.26	0
0611	4.03	FF & E-L4 Main Restaurant and Residence Lounge				8269.23	0
0611	4.04	FF & E-L4 Business Centre				2756.41	0
0611	4.05	FF & E-L4 Swimming Pool Area				1653.85	0
0611	4.06	FF & E-L4 Health Club, OX GYM				3858.97	0
0611	4.07	FF & E-L4 Changing Room				2756.41	0
0611	4.08	FF & E-L4 Guest W.C. Area				1102.56	0
0611	4.09	FF & E-L4 Public Corridor				1653.85	0
0611	4.10	FF & E-Studio				2756.41	0
0611	4.11	FF & E-One Bay Room				5512.82	0
0611	4.12	FF & E- Two Bay Room				2205.13	0
0611	4.13	FF & E-Three Bay Room				2756.41	0
0611	4.14	FF & E-Four Bay Room				3307.69	0
0611	4.15	FF & E-Complex				5512.82	0
0611	4.16	FF & E-Corridor				2756.41	0
0611	4.17	FF & E-Lift Lobby anf Lift Cab Interior				1102.56	0
0611	5	FF & E-All Area				27564.10	0
0611.1	DP	Down Payment				62307.69	0
0611.1	I	Floor Planning				62307.69	0
0611.1	II	Concept Design / Design Development				62307.69	0
0611.1	III	Interior Architectural Information				77884.62	0
0611.1	IV	Pre-Fabricated Woodwork Drawings/FF&E Spec				31153.85	0
0611.1	V	Design Coordination During Site Const. & Inst.				15576.92	0
0612	1	Mobilisation				94000.00	0
0612	2	Pre-Design Concept Phase				75200.00	0
0612	3	Schematic Design				75200.00	0
0612	4	Design Development				58100.00	0
0612	5	Residential Model Unit				45300.00	0
0612	6	Contruction Documents				84600.00	0
0612	7	Contruction Administration				37600.00	0
0612.1	AS	Additional Design Services				18000.00	0
0613	DP	Down Payment				10000.00	0
0613	I	Planning				7200.00	0
0613	II	Concept/Design development				7200.00	0
0613	III	Interior Architectural Inf. Package				10000.00	0
0613	IV	Millwork Drawings & FF & E Spec.				9600.00	0
0613	V	Design Coordination during Site Const. & Install				6000.00	0
0614	DP	Down Payment - After Execution of contract				73076.92	0
0614	I	Planning- After Validation of Dsgn Deliverables				73076.92	0
0614	II	Design Concept- After Validation of Dsgn Deliverab				121794.9	0
0614	III	Int. Architectural-After Valid. Deliverable Sketch				121794.9	0
0614	IV	FF & E-After Valid. Deliv. Const. Drawing				73076.92	0
0614	V	Site Construction &Inst. Stage Comp. Whole project				24358.99	0
0615	DP	Down Payment				93000.00	0
0615	I	Planning				150660.0	0
0615	II	Concept/Design Development				150660.0	0
0615	III	Interior Architectural Information Package				209250.0	0
0615	IV	Millwork Drawings & FF & E Specification				200880.0	0
0615	V	Design coordination during Site Construction & Ins				125550.0	0
0616	DP	Down Payment				143204.7	0
0616	I	Planning				143204.7	0
0616	II	Concept/Design Development				143204.7	0
0616	III	Interior Architectural Information Package				179006.0	0
0616	IV	Millwork Drawings/FF & E Specifications				71602.44	0
0616	V	Design Coordination during Site Construction & Ins				35801.31	0
0616.1	DP	Down Payment				75794.87	0
0616.1	I	Planning				75794.87	0
0616.1	II	Concept / Design Development				75794.87	0
0616.1	III	Interior Architectural Information Package				94743.59	0
0616.1	IV	Millwork Drawings/FF &E Specifications				37897.44	0
0616.1	V	Design Coord. During Site Const. & Installation				18948.72	0
0616.2	DP	Down Payment				3700.00	0
0616.2	I	Planning				3700.00	0
0616.2	II	Concept/Design Development				3700.00	0
0616.2	III	Interior Architectural Information Package				4625.00	0
0616.2	IV	Millwork Drawings/FF & E Specifications				1850.00	0
0616.2	V	Design Coordination during Site Construction & Ins				925.00	0
0616.3	REDF	Re-Desing Fee				2564.10	0
0617	DP	Down Payment				46153.85	0
0617	I	Planning				46153.85	0
0617	II	Concept / Design Development				46153.85	0
0617	III	Interior Architectural Information				57692.31	0
0617	IV	Millwork Drawings / FF & E Specifications				23076.92	0
0617	V	Design Coordination During Site Const & Inst..				11538.46	0
0618	DP	Down Payment				148297.2	0
0618	I	Planning				148297.2	0
0618	II	Concept / Design Development				148297.2	0
0618	III	Interior Architectural Information				185371.5	0
0618	IV	Millwork Drawings/FF& E Specifications				74148.58	0
0618	V	Design Coordination During Site Const. & Install				37179.49	0
0618.1	DP	Down Payment				20000.00	0
0619	DP	Down Payment				143589.7	0
0619	I	Planning				143589.7	0
0619	II	Concept / Design Development				143589.7	0
0619	III	Interior Architectural Information				179487.2	0
0619	IV	Millwork Drawings FF & E Specification				71794.87	0
0619	V	Design Coordination During Site				35897.44	0
0619.1	DS	Alteration Fee For Design Services				153846.2	0
0619.2	DP	Down Payment				60523.08	0
0619.3	DP	Down Payment				52361.54	0
0619.3	I	Planning				52361.54	0
0619.3	II	Concept / Design Development				26180.77	0
0619.3	III	Interior Architectural Information				91632.69	0
0619.3	IV	Millwork Drawings FF & E Specification				26180.77	0
0619.3	V	Design Coordination During Site				13090.38	0
0620	DP	Down Payment				168930.0	0
0620	I	Planning				212840.0	0
0620	II	Concept / Design Development				212840.0	0
0620	III	Interior Architectural Information				212840.0	0
0620	IV	Millwork Drawings / FF & E Specifications				159630.0	0
0620	V	Design Coordination During Site Const. & Inst				97120.00	0
0622	DP	Down Payment				285800.0	0
0622	I	Planning				285800.0	0
0622	II	Concept / Design Development				285800.0	0
0622	III	Interior Architectural Information				357250.0	0
0622	IV	Millwork Drawings / FF & E Specifications				142900.0	0
0622	V	Design Coordination During Site Const. & Inst				71450.00	0
0702	DP	Down Payment				69500.00	1
0702	I	Phase I				112590.0	0
0702	II	Phase II				112590.0	0
0702	III	Phase III				156375.0	0
0702	IIIA	Changes to Guest Tower - VE				45000.00	0
0702	IV	Phase IV				150120.0	0
0702	V	Phase V				93825.00	0
0705	DP	Down Payment				212820.5	1
0705	I	Phase I				212820.5	0
0705	II	Phase II				212820.5	0
0705	III	Phase III				266025.6	0
0705	IV	Phase IV				106410.3	0
0705	V	Phase V				53205.13	0
0705.2	AS.1	Upon Execution of Agreement 50%				7500.00	0
0705.2	AS.2	Upon receipt 2 sets of FF&E Spec 50%				7500.00	0
0705.3	DP	DOWN PAYMENT				12461.54	0
0705.3	I	PLANNING				12461.54	0
0705.3	II	CONCEPT DESIGN				12461.54	0
0705.3	III	ARCHITECTURAL INFORMATION				15576.92	0
0705.3	IV	MILLWORK & SPECS				6230.77	0
0705.3	V	DESIGN COORD DURING SITE CONST & INST.				3115.38	0
0706	DP	Down Payment				89500.00	1
0706	I	Phase I				144990.0	0
0706	II	Phase II				144990.0	0
0706	III	Phase III				201375.0	0
0706	IV	Phase IV				193320.0	0
0706	V	Phase V				120825.0	0
0707	DP	Down Payment				9050.00	0
0707	I	Design Concept				40725.00	0
0707	II	Working Drawings				40725.00	0
0708	DPI	Down Payment and Phase I				118846.1	0
0708	II-3	Phase II and III				133701.9	0
0708	IV	Phase IV				29711.54	0
0708	V	Phase V				14855.79	0
0708.1	DP	Down Payment				8653.85	0
0708.1	I	Phase I				10096.15	0
0708.1	II	Phase II				10096.15	0
0709	DP	Down Payment				51923.08	0
0709	I	Stage I				51923.08	0
0709	II	Stage II				86538.46	0
0709	III	Stage III				86538.46	0
0709	IV	Stage IV				51923.08	0
0709	V	Construction and installation				17307.69	0
0711	DP	Down Payment				48807.70	0
0711	I	Phase I				48807.70	0
0711	II	Phase II				48807.70	0
0711	III	Phase III				61009.61	0
0711	IV	Phase IV				24403.85	0
0711	V	Phase V				12202.00	0
0712	DP	Down Payment				143589.7	0
0712	I	Planning				143589.7	0
0712	II	Concept / Design Development				143589.7	0
0712	III	Interior Architectural Information				179487.2	0
0712	IV	Millwork Drawings / FF & E Specifications				71794.87	0
0712	V	Design Coordination During Site Const. & Inst				35897.43	0
0713	DP	Down Payment				278000.0	0
0713	I	Planning				104075.0	0
0713	II	Concept / Design Development				104075.0	0
0713	III	Interior Architectural Information Package				324100.0	0
0713	IV	Millwork Drawings / FF & E Specifications				324100.0	0
0713	V	Completion of Tender Phase				162050.0	0
0713	VI	Design Coord. During Site Const. & Installation				243075.0	0
0713	VII	Obtaining Certificate of fitness for Occupation				81025.00	0
0715	DP	Down Payment				24473.08	0
0715	I	Phase I				28551.92	0
0715	II	Phase II				28551.92	0
0716	DP	Down Payment				17971.15	0
0716	I	Phase I				20966.35	0
0716	II	Phase II				20966.35	0
0717	DP	Down Payment				26175.00	0
0717	I	Phase I				30537.50	0
0717	II	Phase II				30537.50	0
0718	1M	Mobilization - BLD				20000.00	0
0718	1MO	Mobilization - WATG				50000.00	0
0718	C	Concept Refinement - BLD				18500.00	0
0718	C1	Concept Refinement - WATG				60500.00	0
0718	F	Final Concept Design - BLD				18500.00	0
0718	F1	Final Concept Design - WATG				60500.00	0
0719	DP	Down Payment				92055.13	0
0719	I	Planning				184110.3	0
0719	II	Concept / Design Development				184110.3	0
0719	III	Interior Architectural Information Package				184110.3	0
0719	IV	Millwork Drawings / FF& E Specifications				138082.7	0
0719	V	Design Coordination During Site Const & Installat				138082.7	0
0719.1	DP	Mobilization				21153.85	0
0719.1	I	Planning				42307.69	0
0719.1	II	Conceptual/Design Dev				42307.69	0
0719.1	III	Interior Arch. Inf. Package				42307.69	0
0719.1	IV	Millwork Drawings FF&E Spec				31730.77	0
0719.1	V	Design Coord During Site Const. & Inst.				31730.77	0
0720	DP	Down Payment				22300.00	0
0720	I	Planning				36126.00	0
0720	II	Concept / Design Development				36126.00	0
0720	III	Interior Architectural Information Package				50175.00	0
0720	IV	Millwork Drawings & FF&E Specifications				48168.00	0
0720	V	Design Coordination during Site Const and Install				30105.00	0
0721	DP	Non-Refundable Down Payment				324214.8	0
0721	I	Planning, Plan for Function Layout				432284.8	0
0721	II	Concept Design (Preliminarily Design)				432284.8	0
0721	III	Design Development				432284.8	0
0721	IV	Tender Document & Analyze(Millwork Drwg,Spec FF&E)				432284.8	0
0721	V	Design Co-Ordination & Site Insp Till Comp works				108071.0	0
0721.2	C2.IV	Clause 2. Stage IV:Tender Doc. & Analysis(Millw Drwng/FF&E Spec)				241646.3	0
0721.2	C2.V	Clause 2.Stage V:Desgn Coord. & Tech Supervision Comp. Of Work				60411.64	0
0721.2	C3.1	Clause 3.Stage I:Planning & Paln Function Layout				235883.6	0
0721.2	C3.2	Clause 3.Stage II:Design Concept(Preliminary Design)				235883.6	0
0721.2	C3.3	Clause 3. Stage III:Design Development				235883.6	0
0721.2	C3.4	Clause 3. Stage IV:Tender Doc & Analysis (MillW Drwng/FF&E Spec)				188706.8	0
0721.2	C3.5	Clause 3. Stage V:Degn Coord. & Tech Supervision Comp Work				47176.71	0
0722	1	Down Payment after execution of the contract				57692.31	0
0722	2	After Validatio of the Dsgn deliver Planning Stage				57692.21	0
0722	3	After validation of the deliverables of the design concept and design development stage				96153.85	0
0722	4	After validation of the design deliverables of the sketch construction drawing stage (I.E. interior architectural documents)				96153.85	0
0722	5	After Validation of the Design Deliverables of the Construction Drawing stage (I.E. drawings of Prefabricated Wooden Members and FF&E code)				57692.31	0
0722	6	From the Site Const and Installation stage till complet of the whole proj including the layout and placing movable furniture and decorative articles				19230.77	0
0723	DP	Down Payment				410256.4	0
0723	I	Planning				410256.4	0
0723	II	Concept / Design Development				410256.4	0
0723	III	Interior Architectural Information				512820.5	0
0723	IV	Millwork Drawings / FF&E Specifications				205128.2	0
0723	V	Design Coordination During Site Const.& Inst				102564.1	0
0724	DP	Upon Signing of agreement				132000.0	0
0724	IA/IB	Planning  / Concept Design				176000.0	0
0724	II	Design Development				220000.0	0
0724	IIIA	Tender Documentation - Architectural Package				132000.0	0
0724	IIIB	Tender Documentation- FF & E Package				132000.0	0
0724	IV	Construction and Inspection Stage				44000.00	0
0724	V	Completion of Schedule of Defects				44000.00	0
0724.1	I	Level 2A Lobby/Bar-redo-Phase I A/B (20% for Phase I)				30000.00	0
0724.1	II	Level 2A Lobby/Bar-redo-Phase II (25% Phase/repeat 15%)				22500.00	0
0724.1	III	Level 3 Change in brief Repeat - Phase I A/BD 20%(Partial 10%)				7500.00	0
0725	DP	Down Payment				165384.6	0
0725	I	Planning				330769.2	0
0725	II	Design Concept / Design Development				413461.5	0
0725	III	Interior Architectural Information				413461.5	0
0725	IV	Millwork Drawings / FF& E Specifications				248076.9	0
0725	V	Design Coordination During Site Construction and Installation				82692.31	0
0802	DP	Down Payment				197600.0	0
0802	I	Planning				197600.0	0
0802	II	Concept / Design Development				197600.0	0
0802	III	Interior Architectural Information				247000.0	0
0802	IV	Millwork Drawings / FF & E Spec				98800.00	0
0802	V	Design Coord. During Site Const. & Inst.				49400.00	0
0803	DP	Down Payment				206625.0	0
0803	I	Planning				275500.0	0
0803	II	Concept / Design Development				344375.0	0
0803	III	Interior Architectural Information Package				344375.0	0
0803	IV	Millwork Drawings & FF&E Specifications				137750.0	0
0803	V	Design Coordination During Site Const. & Inst.				68875.00	0
0804	DP	Down Payment				158320.0	0
0804	I	Planning				158320.0	0
0804	II	Concept / Design Development				158320.0	0
0804	III	Interior Arch. Information				197900.0	0
0804	IV	Millwork Drawings / FF&E Spec				79160.00	0
0804	V	Construction				39580.00	0
0804.2	DP	Down Payment				16000.00	0
0804.2	I	Planning				16000.00	0
0804.2	II	Concept/Design Development				16000.00	0
0804.2	III	Int. Arch. Information				20000.00	0
0804.2	IV	Millwork Drwgs/FF&E Spec				8000.00	0
0804.2	V	Degn Coord during Site Const & Inst.				4000.00	0
0805	DP	Down Payment				150000.0	0
0805	I	Planning				120000.0	0
0805	II	Concept / Design Development				120000.0	0
0805	III	Interior Arch. Info				150000.0	0
0805	IV	Millwork Drawings/FF&E Spec				150000.0	0
0805	V	Design Coord. During Site Const.& Inst.				60000.00	0
0806	DP	Down Payment				170512.8	0
0806	I	Planning				170512.8	0
0806	II	Concept / Design Development				170512.8	0
0806	III	Interior Architectural Information Package				213141.0	0
0806	IV	Millwork Drawings & FF&E Specifications				85256.41	0
0806	V	Design Coord. During Site Const.& Inst.				42628.20	0
0807	DP	Down Payment				274905.1	0
0807	I	Planning				274905.1	0
0807	II	Design Concept				274905.1	0
0807	III	Architectural Information				343631.4	0
0807	IV	Millwork & Specs				137452.6	0
0807	V	Tender Assistance				68726.28	0
0812	DP	Down Payment				95000.00	0
0812	I	Planning				153900.0	0
0812	II	Concept/Design Development				153900.0	0
0812	III	Interior Architectural Information Package				213750.0	0
0812	IV	Millwork Drawings FF& E Spec.				205200.0	0
0812	V	Design Coord. During Site Const. & Inst.				128500.0	0
0813	1DP	Down Payment				38733.00	0
0813	B1	PH I - Type 1 (A4) Studio				2557.59	0
0813	B2	PH I - Type 2 (B3) 1-Bed, 1-Bath, 1 Pantry				3705.09	0
0813	B3	PH I - Type 3 (D) 3-Bed, 2-Bath				30929.83	0
0813	B4	PH I - Club House				40273.49	0
0813	C1	PH II - Type 1 (A4) Studio				2557.59	0
0813	C2	PH II - Type 2 (B3) 1-Bed, 1-Bath, 1 Pantry				3705.09	0
0813	C3	PH II - Type 3 (D) 3-Bed, 2-Bath				30929.83	0
0813	C4	PH II - Club House				40273.49	0
0813	D1	PH III - Type 1 (A4) Studio				2557.59	0
0813	D2	PH III - Type 2 (B3) 1-Bed, 1-Bath, 1 Pantry				3705.09	0
0813	D3	PH III - Type 3 (D) 3-Bed, 2 Bath				30929.83	0
0813	D4	PH III - Club House				40273.49	0
0813	E1	PH IV - Type 1 (A4) Studio				1918.02	0
0813	E2	PH IV - Type 2 (B3) 1-Bed, 1-Bath, 1 Pantry				2778.92	0
0813	E3	PH IV - Type 3 (D) 3-Bed, 2 Bath				23197.58	0
0813	E4	 PH IV - Club House				30204.99	0
0813	F1	PH V - Upon Comp. Of 50% Int. Fit. Out works				23239.80	0
0813	F2	PH V - Upon Comp. Of 100% Int. Fit. Out works				23239.80	0
0813	F3	PH V - Upon Issuance Of Defect List				11619.91	0
0814	.DP	BLD - Down Payment				259535.7	0
0814	BLD 1	BLD - PH I				420447.8	0
0814	BLD 2	BLD - PH II				420447.8	0
0814	BLD 3	BLD - PH III				583955.3	0
0814	BLD 4	BLD - PH IV				560597.1	1
0814	BLD 5	BLD - PH V				350373.3	0
0814	LMOB	Mobilisation				32542.28	0
0814	LST1	Stage 1 - Lighting Consultants				123737.8	0
0814	LST2	Stage 2 - Lighting Consultants				98282.70	0
0814	LST3	Stage 3 - Lighting Consultants				5443.00	0
0814	LST4	Stage 4 - Lighting Consultants				27767.53	0
0814	LST5	Stage 5 - Lighting Consultants				24228.28	0
0814	LSTEX	General Expenses - Lighting Consultants				13337.58	0
0814	SD.0	Signage Design - Down Payment				15910.00	0
0814	SD1	Signage Design - Schematic Design				31750.00	0
0814	SD2	Signage Design - Design Development				63683.77	0
0814	SD3	Signage Design - Const. Documents or Mech. Artwork				31840.00	0
0814	SD4	Signage Design - Bidding & Negotiation or Print Pricing				7960.00	0
0814	SD5	Signage Design - Const. Admin. or Print Production Mngt				7960.00	0
0814	SPG.0	Printed Graphics Design - Down Payment				9300.00	0
0814	SPGD1	Printed Graphics Design - Schematic Design				18600.00	0
0814	SPGD2	Printed Graphics Design - Design Development				37200.00	0
0814	SPGD3	Printed Graphics Design - Const. Documents or Mech. Artwork				18600.00	0
0814	SPGD4	Printed Graphics Design - Bidding & Negotiation or Print Pricing				4650.00	0
0814	SPGD5	Printed Graphics Design - Const. Admin. or Print Production Mngt				4650.00	0
0815	DP	Down Payment				149000.0	0
0815	I	Planning				241380.0	0
0815	II	Concept/Design Development				241380.0	0
0815	III	Interior Arch. Info. Package				335250.0	0
0815	IV	Millwork Drawings & FF&E Spec				321840.0	0
0815	V	Design Coord During Site Const & Inst				201150.0	0
0817	DP	Down Payment				225839.8	0
0817	I	Planning				225839.8	0
0817	II	Concept/Design Development				225839.8	0
0817	III	Interior Architectural Information Package				282299.5	0
0817	IV	Millwork Drawings FF& E Spec.				112919.8	0
0817	V	Design Coord. During Site Const. & Inst.				56459.91	0
0818	DP	Down Payment				176000.0	0
0818	I	Planning				176000.0	0
0818	II	Concept/Design Development				176000.0	0
0818	III	Interior Architectural Information Package				220000.0	0
0818	IV	Millwork Drawings FF& E Spec.				88000.00	0
0818	V	Design Coord. During Site Const. & Inst.				44000.00	0
0820	DP	Down Payment				394500.4	0
0820	I	Planning				394500.4	0
0820	II	Concept/Design Development				394500.4	0
0820	III	Millwork Drawings FF& E Spec.				493125.5	0
0820	IV	Millwork Drawings FF& E Spec.				197250.2	0
0820	V	Design Coord. During Site Const. & Inst.				98625.09	0
0821	DP	Down Payment				28221.38	0
0821	I	Lobby Concept (Thailand & Shanghai)				24243.06	0
0821	II	Exhibition				18094.46	0
0822	DP	Down Payment				151735.7	0
0822	I	Planning				151735.7	0
0822	II	Concept/Design Development				151735.7	0
0822	III	Interior Architectural Info.				190075.0	0
0822	IV	Millwork Drawings/FF&E Specifications				76073.44	0
0822	V	Design Coord During Site Const. & Inst.				38036.72	0
0823	1.	Typical Guestroom-Design Concept Presentation				12410.57	0
0823	2.2.1	Typical Guestroom Mock Up Arch, Info. & FF&E Spec.				16060.74	0
0823	2.2.3	Typical Guestroom Mock Up Construction				2920.13	0
0823	DP	Down Payment				12410.57	0
0901	DP	Down Payment				351359.2	0
0901	I	Planning				351359.2	0
0901	II	Concept/Design Development				351359.2	0
0901	III	Interior Architectural Information				439199.8	0
0901	IV	Millwork Drawings/FF&E Specifications				175677.8	0
0901	V	Design Cood. During Site Const & Inst				87838.93	0
0902	DP	Down Payment				321780.0	0
0902	I	Planning				321780.0	0
0902	II	Cocept / Design Dev				321780.0	0
0902	III	Interior Architectural Info				321780.0	0
0902	IV	Millwork Drawings / FF&E Spec				209157.0	0
0902	V	Dsgn Coord During Site Const. & Inst				112623.0	0
0903	DP	Down Payment				233856.6	0
0903	I	Planning				233856.6	0
0903	II	Concept/Design Dev				233856.6	0
0903	III	Int. Arch. Information				292320.7	0
0903	IV	Millwork Drawings/FF&E Spec				116928.3	0
0903	V	Design Coord. During Site Const. & Inst.				58464.15	0
0904	DP	Down Payment				37500.00	0
0904	I	Planning				60750.00	0
0904	II	Concept/Design Dev				60750.00	0
0904	III	Interior Architect Info Package				84375.00	0
0904	IV	Millwork Drawings & FF&E Spec				81000.00	0
0904	V	Design Coord During Site Const. & Inst				50625.00	0
0906	DP	Down Payment				79189.69	0
0906	I	Planning - Phase I				105586.3	0
0906	II	Design Concept - Phase II				79189.69	0
0907	DP	Down Payment				65907.42	0
0907	I	Planning				87878.61	0
0907	II	Concept/Design Dev				87878.61	0
0907	III	Interior Architect Info Package				87878.61	0
0907	IV	Millwork Drawings & FF&E Spec				87878.61	0
0907	V	Design Coord During Site Const. & Inst				21972.48	0
0908	DP	Down Payment				263335.0	0
0908	I	Planning				263335.0	0
0908	II	Concept / Design Dev				263335.0	0
0908	III	Interior Architectural Inf				329168.8	0
0908	IV	Millwork Drawings/FF& E Spec				131667.5	0
0908	V	Design Coord During Site Const & Inst				65833.74	0
0909	DP	DOWN PAYMENT				106800.0	0
0909	I	PLANNING				106800.0	0
0909	II	DESIGN CONCEPT				320400.0	0
0909	III	ARCHITECTURAL INFORMATION				213600.0	0
0909	IV	MILLWORK & SPECS				213600.0	0
0909	V	DESIGN COORD DURING SITE CONST & INST.				106800.0	0
0910	DP	On Signing of the acceptance Letter				51000.00	0
0910	I	On Supply of PH I Drawings				51000.00	0
0910	II	On Supply of PH II Drawings				51000.00	0
0910	III	On Supply of PH III Drawings				63750.00	0
0910	IV	On Supply of PH IV Drawings				25500.00	0
0910	V	On Supply of PH V Drawings				12750.00	0
0911	DP	On Signing of the Acceptance Letter				37000.00	0
0911	I	On Supply of Phase I Drawings				37000.00	0
0911	II	On Supply of Phase II Drawings				37000.00	0
0911	III	On Supply of Phase III Drawings				46250.00	0
0911	IV	On Supply of Phase IV Drawings				18500.00	0
0911	V	On Supply of Phase V Drawings				9250.00	0
0912	DP	Down Payment				10000.00	0
0912	I	Planning				10000.00	0
0912	II	Concept/Design Dev				10000.00	0
0912	III	Interior Arch Info				12500.00	0
0912	IV	Millwork Drawings/FF&E Spec				5000.00	0
0912	V	Design Cood. During Site Const. & Inst				2500.00	0
0913	DP	Down Payment				26352.00	0
0913	I	Preliminary Arch Concept Sketch(3 Preliminary Concept)				35136.00	0
0913	II	Conceptual Arch. Dsgn				26352.00	0
0914	DP	DOWN PAYMENT				119743.6	0
0914	I,II3	PHASE I, II & III				134711.5	0
0914	IV	MILLWORK DRAWINGS/FF&E SPEC.				29935.90	0
0914	V	DESIGN COORD DURING SITE CONST & INST				14967.95	0
0915	DP	Down Payment				17562.86	0
0915	I	Planning				23417.15	0
0915	II	Design Concept				17562.86	0
0916	DPA	Down Payment - Apt. Public Area & Resd				72571.90	0
0916	DPB	Down Payment - Residential Apt. (PHI, Planning x7)				20484.02	0
0916	IA	Planning - Apt. Public Area & Resd				72571.90	0
0916	IB	Planning - Residential Apt. (PHI, Planning x7)				81936.06	0
0916	IIA	Concept/Dsgn - Apt. Public Area & Resd				72571.90	0
0916	IIIA	Int. Arch. Info - Apt. Public Area & Resd				90714.89	0
0916	IVA	Millwork Draw/FF&E Spec - Apt. Public Area & Resd				36285.95	0
0916	VA	Dsgn Coord During Site Const & Inst - Apt. Public Area & Resd				18142.98	0
0918	DP	Down Payment				22102.56	0
0918	I	Planning				22102.56	0
0918	II	Concept/Dsgn. Dev. (10 working 10days)				22102.56	0
0918	III	Int. Arch. Info (10 working days)				27628.21	0
0918	IV	Millwork Dwgs/FF&E Spec.(20 working days)				11051.28	0
0918	V	Dsgn Coord. During Site Const. & Inst				5525.64	0
0919	DP	Down Payment				161794.9	0
0919	I	Planning				161794.9	0
0919	II	Concept / Design Development				161794.9	0
0919	III	Interior Architectural Information				202243.6	0
0919	IV	Millwork Drawings/FF& E Specifications				80897.44	0
0919	V	Design Coordination During Site Const. & Install				40448.72	0
0919.2	DP	Down Payment, Phase I & Phase II				43662.56	0
0919.2	PHIII	Phase III, Phase IV & Phase V				29108.33	0
0920	DP	Down Payment				228452.6	0
0920	I	Planning				228452.6	0
0920	II	Concept/Design Dev				228452.6	0
0920	III	Interior Architect Info Package				285565.8	0
0920	IV	Millwork Drawings & FF&E Spec				114226.3	0
0920	V	Design Coord During Site Const. & Inst				57113.15	0
0921	DP	Down Payment				181538.5	0
0921	I	Planning				181538.5	0
0921	II	Concept/Design Development				242051.3	0
0921	III	Int. Arch. Information				242051.3	0
0921	IV	Millwork Drwgs/FF&E Spec				242051.3	0
0921	V	Tender Asistance				90769.23	0
0921	VI	Degn Coord during Site Const & Ins				30256.41	0
0923	DP	DOWN PAYMENT				36000.00	0
0923	I	PLANNING				36000.00	0
0923	II	DESIGN CONCEPT				36000.00	0
0923	III	ARCHITECTURAL INFORMATION				45000.00	0
0923	IV	MILLWORK & SPECS				18000.00	0
0923	V	DESIGN COORD DURING SITE CONST & INST.				9000.00	0
100	 	GENERAL OFFICE				0.00	0
1001	DP	Down Payment				208711.7	0
1001	I	Planning				278282.3	0
1001	II	Concept/Design Dev				278282.3	0
1001	III	Int. Arch. Information				278282.3	0
